7.927000000000000000e+03,8.237000000000000000e+03,8.135000000000000000e+03,8.038000000000000000e+03,8.287000000000000000e+03,8.269000000000000000e+03,7.976000000000000000e+03,7.921000000000000000e+03,8.254000000000000000e+03,8.278000000000000000e+03
7.956000000000000000e+03,8.228000000000000000e+03,8.207000000000000000e+03,8.184000000000000000e+03,8.260000000000000000e+03,8.273000000000000000e+03,8.069000000000000000e+03,7.996000000000000000e+03,7.973000000000000000e+03,7.941000000000000000e+03
8.124000000000000000e+03,7.892000000000000000e+03,8.297000000000000000e+03,8.301000000000000000e+03,8.181000000000000000e+03,8.247000000000000000e+03,8.228000000000000000e+03,8.306000000000000000e+03,8.151000000000000000e+03,8.099000000000000000e+03
8.211000000000000000e+03,8.053000000000000000e+03,8.301000000000000000e+03,8.276000000000000000e+03,8.084000000000000000e+03,8.004000000000000000e+03,8.314000000000000000e+03,8.067000000000000000e+03,8.022000000000000000e+03,8.027000000000000000e+03
8.156000000000000000e+03,8.169000000000000000e+03,8.315000000000000000e+03,7.924000000000000000e+03,7.953000000000000000e+03,8.138000000000000000e+03,7.966000000000000000e+03,8.057000000000000000e+03,8.201000000000000000e+03,7.999000000000000000e+03
8.193000000000000000e+03,8.064000000000000000e+03,8.321000000000000000e+03,7.983000000000000000e+03,8.228000000000000000e+03,8.037000000000000000e+03,8.092000000000000000e+03,7.905000000000000000e+03,8.002000000000000000e+03,8.166000000000000000e+03
7.982000000000000000e+03,8.056000000000000000e+03,8.182000000000000000e+03,8.098000000000000000e+03,8.302000000000000000e+03,7.958000000000000000e+03,8.167000000000000000e+03,8.223000000000000000e+03,8.196000000000000000e+03,8.003000000000000000e+03
8.196000000000000000e+03,8.194000000000000000e+03,7.894000000000000000e+03,8.042000000000000000e+03,7.974000000000000000e+03,8.259000000000000000e+03,8.229000000000000000e+03,8.178000000000000000e+03,8.211000000000000000e+03,8.045000000000000000e+03
8.219000000000000000e+03,8.062000000000000000e+03,7.896000000000000000e+03,8.143000000000000000e+03,8.298000000000000000e+03,8.277000000000000000e+03,7.961000000000000000e+03,8.132000000000000000e+03,8.316000000000000000e+03,8.119000000000000000e+03
8.270000000000000000e+03,8.058000000000000000e+03,8.313000000000000000e+03,8.079000000000000000e+03,8.115000000000000000e+03,7.949000000000000000e+03,8.217000000000000000e+03,8.055000000000000000e+03,8.124000000000000000e+03,8.118000000000000000e+03
8.078000000000000000e+03,8.028000000000000000e+03,8.245000000000000000e+03,8.301000000000000000e+03,8.061000000000000000e+03,8.055000000000000000e+03,8.238000000000000000e+03,8.273000000000000000e+03,8.063000000000000000e+03,8.024000000000000000e+03
7.992000000000000000e+03,8.276000000000000000e+03,8.230000000000000000e+03,8.131000000000000000e+03,8.030000000000000000e+03,8.301000000000000000e+03,8.187000000000000000e+03,8.048000000000000000e+03,8.094000000000000000e+03,8.112000000000000000e+03
8.089000000000000000e+03,8.123000000000000000e+03,8.070000000000000000e+03,7.904000000000000000e+03,8.215000000000000000e+03,8.201000000000000000e+03,8.059000000000000000e+03,8.095000000000000000e+03,8.311000000000000000e+03,8.080000000000000000e+03
8.250000000000000000e+03,8.302000000000000000e+03,8.043000000000000000e+03,7.921000000000000000e+03,7.984000000000000000e+03,8.207000000000000000e+03,8.150000000000000000e+03,7.995000000000000000e+03,8.054000000000000000e+03,8.141000000000000000e+03
8.271000000000000000e+03,8.069000000000000000e+03,8.035000000000000000e+03,8.154000000000000000e+03,8.189000000000000000e+03,8.194000000000000000e+03,8.158000000000000000e+03,7.957000000000000000e+03,8.091000000000000000e+03,7.960000000000000000e+03
8.167000000000000000e+03,8.162000000000000000e+03,8.278000000000000000e+03,7.930000000000000000e+03,8.190000000000000000e+03,8.137000000000000000e+03,8.159000000000000000e+03,8.267000000000000000e+03,8.069000000000000000e+03,8.125000000000000000e+03
8.137000000000000000e+03,8.011000000000000000e+03,8.071000000000000000e+03,8.026000000000000000e+03,8.147000000000000000e+03,8.069000000000000000e+03,7.977000000000000000e+03,8.150000000000000000e+03,8.220000000000000000e+03,8.043000000000000000e+03
8.147000000000000000e+03,8.291000000000000000e+03,8.285000000000000000e+03,7.942000000000000000e+03,8.218000000000000000e+03,8.259000000000000000e+03,7.951000000000000000e+03,7.960000000000000000e+03,8.095000000000000000e+03,8.125000000000000000e+03
8.162000000000000000e+03,8.010000000000000000e+03,8.320000000000000000e+03,7.980000000000000000e+03,8.096000000000000000e+03,8.283000000000000000e+03,8.261000000000000000e+03,8.019000000000000000e+03,8.042000000000000000e+03,7.957000000000000000e+03
8.066000000000000000e+03,7.911000000000000000e+03,8.277000000000000000e+03,8.267000000000000000e+03,8.038000000000000000e+03,7.918000000000000000e+03,8.143000000000000000e+03,8.084000000000000000e+03,8.227000000000000000e+03,7.950000000000000000e+03
8.033000000000000000e+03,8.075000000000000000e+03,8.228000000000000000e+03,8.144000000000000000e+03,7.894000000000000000e+03,8.219000000000000000e+03,8.137000000000000000e+03,8.063000000000000000e+03,8.292000000000000000e+03,8.037000000000000000e+03
7.966000000000000000e+03,7.923000000000000000e+03,8.239000000000000000e+03,8.144000000000000000e+03,8.096000000000000000e+03,8.055000000000000000e+03,7.897000000000000000e+03,8.020000000000000000e+03,8.067000000000000000e+03,8.165000000000000000e+03
