7.948000000000000000e+03,8.050000000000000000e+03,8.244000000000000000e+03,8.033000000000000000e+03,8.215000000000000000e+03,8.076000000000000000e+03,8.004000000000000000e+03,8.230000000000000000e+03,7.923000000000000000e+03,8.034000000000000000e+03
8.165000000000000000e+03,8.181000000000000000e+03,8.058000000000000000e+03,7.953000000000000000e+03,8.230000000000000000e+03,8.195000000000000000e+03,8.127000000000000000e+03,8.312000000000000000e+03,7.954000000000000000e+03,8.236000000000000000e+03
7.907000000000000000e+03,8.228000000000000000e+03,8.311000000000000000e+03,7.899000000000000000e+03,7.907000000000000000e+03,7.884000000000000000e+03,8.217000000000000000e+03,8.246000000000000000e+03,7.949000000000000000e+03,7.890000000000000000e+03
7.907000000000000000e+03,8.126000000000000000e+03,8.273000000000000000e+03,8.141000000000000000e+03,7.966000000000000000e+03,8.268000000000000000e+03,8.253000000000000000e+03,8.266000000000000000e+03,7.903000000000000000e+03,8.152000000000000000e+03
8.302000000000000000e+03,7.924000000000000000e+03,8.289000000000000000e+03,8.308000000000000000e+03,8.102000000000000000e+03,7.960000000000000000e+03,8.023000000000000000e+03,7.953000000000000000e+03,8.274000000000000000e+03,8.139000000000000000e+03
8.190000000000000000e+03,8.223000000000000000e+03,7.959000000000000000e+03,8.128000000000000000e+03,7.922000000000000000e+03,8.092000000000000000e+03,8.205000000000000000e+03,7.927000000000000000e+03,8.151000000000000000e+03,7.916000000000000000e+03
7.952000000000000000e+03,7.972000000000000000e+03,8.031000000000000000e+03,8.319000000000000000e+03,7.991000000000000000e+03,7.897000000000000000e+03,8.276000000000000000e+03,7.984000000000000000e+03,8.042000000000000000e+03,8.051000000000000000e+03
8.267000000000000000e+03,8.134000000000000000e+03,7.914000000000000000e+03,8.216000000000000000e+03,7.903000000000000000e+03,7.979000000000000000e+03,8.204000000000000000e+03,8.170000000000000000e+03,7.958000000000000000e+03,7.977000000000000000e+03
7.986000000000000000e+03,8.293000000000000000e+03,8.195000000000000000e+03,8.028000000000000000e+03,8.042000000000000000e+03,8.312000000000000000e+03,8.082000000000000000e+03,8.115000000000000000e+03,8.175000000000000000e+03,7.942000000000000000e+03
8.188000000000000000e+03,8.304000000000000000e+03,8.230000000000000000e+03,8.270000000000000000e+03,7.960000000000000000e+03,8.090000000000000000e+03,8.093000000000000000e+03,8.219000000000000000e+03,8.180000000000000000e+03,7.966000000000000000e+03
7.998000000000000000e+03,8.164000000000000000e+03,8.147000000000000000e+03,8.213000000000000000e+03,7.937000000000000000e+03,8.136000000000000000e+03,8.168000000000000000e+03,8.159000000000000000e+03,8.041000000000000000e+03,8.305000000000000000e+03
8.199000000000000000e+03,8.014000000000000000e+03,7.888000000000000000e+03,8.093000000000000000e+03,8.117000000000000000e+03,7.971000000000000000e+03,8.053000000000000000e+03,8.100000000000000000e+03,8.247000000000000000e+03,8.221000000000000000e+03
8.266000000000000000e+03,8.041000000000000000e+03,8.197000000000000000e+03,8.141000000000000000e+03,8.159000000000000000e+03,8.318000000000000000e+03,8.240000000000000000e+03,8.240000000000000000e+03,8.260000000000000000e+03,7.964000000000000000e+03
8.126000000000000000e+03,8.016000000000000000e+03,8.299000000000000000e+03,8.263000000000000000e+03,8.198000000000000000e+03,7.919000000000000000e+03,8.242000000000000000e+03,8.067000000000000000e+03,8.209000000000000000e+03,8.197000000000000000e+03
8.133000000000000000e+03,7.964000000000000000e+03,8.069000000000000000e+03,8.003000000000000000e+03,8.115000000000000000e+03,7.967000000000000000e+03,8.083000000000000000e+03,8.295000000000000000e+03,8.003000000000000000e+03,8.204000000000000000e+03
8.077000000000000000e+03,8.099000000000000000e+03,8.022000000000000000e+03,7.979000000000000000e+03,7.923000000000000000e+03,8.267000000000000000e+03,8.044000000000000000e+03,8.112000000000000000e+03,8.113000000000000000e+03,8.184000000000000000e+03
